,terms,id_doc,freq
7740,identified,1,1
7741,variant,1,1
7742,missing,1,1
7743,chunk,1,1
7744,dna,1,1
7745,august,1,1
7746,an,1,1
7747,unprecedented,1,1
7748,map,1,1
7749,charts,1,1
7750,key,1,1
7751,viral,1,1
7752,protein,1,1
7753,for,1,1
7754,first,1,1
7755,time,1,1
7756,researchers,1,1
7757,mapped,1,1
7758,shape,1,1
7759,spike,1,1
7760,proteins,1,1
7761,part,1,1
7762,intact,1,1
7763,particles,1,1
7764,spike,1,1
7765,proteins,1,1
7766,decorate,1,1
7767,surface,1,1
7768,coronaviruses,1,1
7769,lock,1,1
7770,onto,1,1
7771,host,1,1
7772,receptors,1,1
7773,gain,1,1
7774,entry,1,1
7775,cells,1,1
7776,the,1,1
7777,first,1,1
7778,structures,1,1
7779,spike,1,1
7780,gleaned,1,1
7781,modified,1,1
7782,proteins,1,1
7783,expressed,1,1
7784,cells,1,1
7785,purified,1,1
7786,to,1,1
7787,check,1,1
7788,models,1,1
7789,john,1,1
7790,briggs,1,1
7791,medical,1,1
7792,research,1,1
7793,council,1,1
7794,laboratory,1,1
7795,molecular,1,1
7796,biology,1,1
7797,cambridge,1,1
7798,uk,1,1
7799,colleagues,1,1
7800,collected,1,1
7801,viral,1,1
7802,particles,1,1
7803,infected,1,1
7804,cells,1,1
7805,determined,1,1
7806,shape,1,1
7807,spike,1,1
7808,proteins,1,1
7809,using,1,1
7810,electron,1,1
7811,microscopy,1,1
7812,ke,1,1
7813,et,1,1
7814,al,1,1
7815,nature,1,1
7816,http,1,1
7817,these,1,1
7818,structures,1,1
7819,closely,1,1
7820,resembled,1,1
7821,ones,1,1
7822,determined,1,1
7823,purified,1,1
7824,forms,1,1
7825,in,1,1
7826,spike,1,1
7827,protein,1,1
7828,adopt,1,1
7829,either,1,1
7830,closed,1,1
7831,confirmation,1,1
7832,open,1,1
7833,one,1,1
7834,allows,1,1
7835,bind,1,1
7836,receptor,1,1
7837,studying,1,1
7838,structure,1,1
7839,viral,1,1
7840,particles,1,1
7841,could,1,1
7842,help,1,1
7843,explain,1,1
7844,antibodies,1,1
7845,block,1,1
7846,infection,1,1
7847,researchers,1,1
7848,say,1,1
7849,august,1,1
7850,sailors,1,1
7851,furnish,1,1
7852,first,1,1
7853,evidence,1,1
7854,antibodies,1,1
7855,protect,1,1
7856,humans,1,1
7857,a,1,1
7858,massive,1,1
7859,outbreak,1,1
7860,us,1,1
7861,fishing,1,1
7862,boat,1,1
7863,spared,1,1
7864,crew,1,1
7865,members,1,1
7866,already,1,1
7867,antibodies,1,1
7868,new,1,1
7869,coronavirus,1,1
7870,providing,1,1
7871,scientists,1,1
7872,say,1,1
7873,first,1,1
7874,direct,1,1
7875,evidence,1,1
7876,antibodies,1,1
7877,protect,1,1
7878,people,1,1
7879,reinfected,1,1
7880,after,1,1
7881,viral,1,1
7882,infection,1,1
7883,immune,1,1
7884,system,1,1
7885,makes,1,1
7886,compounds,1,1
7887,called,1,1
7888,neutralizing,1,1
7889,antibodies,1,1
7890,attack,1,1
7891,virus,1,1
7892,invades,1,1
7893,but,1,1
7894,previous,1,1
7895,research,1,1
7896,determined,1,1
7897,whether,1,1
7898,antibodies,1,1
7899,shield,1,1
7900,humans,1,1
7901,reinfection,1,1
7902,alexander,1,1
7903,greninger,1,1
7904,university,1,1
7905,washington,1,1
7906,school,1,1
7907,medicine,1,1
7908,seattle,1,1
7909,colleagues,1,1
7910,tested,1,1
7911,crew,1,1
7912,us,1,1
7913,fishing,1,1
7914,vessel,1,1
7915,antibodies,1,1
7916,virus,1,1
7917,addetia,1,1
7918,et,1,1
7919,al,1,1
7920,preprint,1,1
7921,medrxiv,1,1
7922,http,1,1
7923,just,1,1
7924,ship,1,1
7925,departure,1,1
7926,researchers,1,1
7927,tested,1,1
7928,crew,1,1
7929,members,1,1
7930,found,1,1
7931,negative,1,1
7932,outbreak,1,1
7933,hit,1,1
7934,ship,1,1
7935,soon,1,1
7936,left,1,1
7937,shore,1,1
7938,testing,1,1
7939,showed,1,1
7940,members,1,1
7941,crew,1,1
7942,infected,1,1
7943,none,1,1
7944,infected,1,1
7945,tested,1,1
7946,embarking,1,1
7947,shown,1,1
7948,neutralizing,1,1
7949,antibodies,1,1
7950,but,1,1
7951,three,1,1
7952,crew,1,1
7953,members,1,1
7954,antibodies,1,1
7955,departure,1,1
7956,escaped,1,1
7957,infection,1,1
7958,providing,1,1
7959,statistically,1,1
7960,significant,1,1
7961,evidence,1,1
7962,neutralizing,1,1
7963,antibodies,1,1
7964,acquired,1,1
7965,infection,1,1
7966,protect,1,1
7967,reinfection,1,1
7968,authors,1,1
7969,say,1,1
7970,the,1,1
7971,findings,1,1
7972,yet,1,1
7973,peer,1,1
7974,reviewed,1,1
7975,august,1,1
7976,for,1,1
7977,fast,1,1
7978,testing,1,1
7979,spit,1,1
7980,a,1,1
7981,quick,1,1
7982,cheap,1,1
7983,painless,1,1
7984,test,1,1
7985,detects,1,1
7986,rna,1,1
7987,spit,1,1
7988,could,1,1
7989,used,1,1
7990,mass,1,1
7991,testing,1,1
7992,chantal,1,1
7993,vogels,1,1
7994,yale,1,1
7995,school,1,1
7996,medicine,1,1
7997,new,1,1
7998,haven,1,1
7999,connecticut,1,1
8000,colleagues,1,1
8001,developed,1,1
8002,simple,1,1
8003,saliva,1,1
8004,test,1,1
8005,called,1,1
8006,salivadirect,1,1
8007,address,1,1
8008,growing,1,1
8009,demand,1,1
8010,extensive,1,1
8011,testing,1,1
8012,lockdowns,1,1
8013,lift,1,1
8014,vogels,1,1
8015,et,1,1
8016,al,1,1
8017,preprint,1,1
8018,medrxiv,1,1
8019,http,1,1
8020,compared,1,1
8021,nose,1,1
8022,throat,1,1
8023,swab,1,1
8024,saliva,1,1
8025,test,1,1
8026,less,1,1
8027,invasive,1,1
8028,need,1,1
8029,conducted,1,1
8030,trained,1,1
8031,professional,1,1
8032,avoids,1,1
8033,use,1,1
8034,scarce,1,1
8035,chemicals,1,1
8036,needed,1,1
8037,store,1,1
8038,extract,1,1
8039,viral,1,1
8040,rna,1,1
8041,in,1,1
8042,validation,1,1
8043,experiments,1,1
8044,salivadirect,1,1
8045,detected,1,1
8046,samples,1,1
8047,tested,1,1
8048,positive,1,1
8049,nose,1,1
8050,throat,1,1
8051,swabs,1,1
8052,negative,1,1
8053,samples,1,1
8054,the,1,1
8055,researchers,1,1
8056,estimate,1,1
8057,us,1,1
8058,requested,1,1
8059,united,1,1
8060,states,1,1
8061,food,1,1
8062,drug,1,1
8063,administration,1,1
8064,authorize,1,1
8065,test,1,1
8066,emergency,1,1
8067,use,1,1
8068,august,1,1
8069,immune,1,1
8070,reaction,1,1
8071,common,1,1
8072,colds,1,1
8073,might,1,1
8074,provide,1,1
8075,protection,1,1
8076,some,1,1
8077,immune,1,1
8078,cells,1,1
8079,recognize,1,1
8080,coronaviruses,1,1
8081,cause,1,1
8082,common,1,1
8083,cold,1,1
8084,also,1,1
8085,respond,1,1
8086,coronavirus,1,1
8087,responsible,1,1
8088,pandemic,1,1
8089,previous,1,1
8090,studies,1,1
8091,found,1,1
8092,people,1,1
8093,never,1,1
8094,exposed,1,1
8095,nevertheless,1,1
8096,immune,1,1
8097,cells,1,1
8098,called,1,1
8099,memory,1,1
8100,t,1,1
8101,cells,1,1
8102,recognize,1,1
8103,virus,1,1
8104,daniela,1,1
8105,weiskopf,1,1
8106,alessandro,1,1
8107,sette,1,1
8108,la,1,1
8109,jolla,1,1
8110,institute,1,1
8111,immunology,1,1
8112,california,1,1
8113,analysed,1,1
8114,t,1,1
8115,cells,1,1
8116,found,1,1
8117,recognize,1,1
8118,particular,1,1
8119,sequences,1,1
8120,several,1,1
8121,proteins,1,1
8122,mateus,1,1
8123,et,1,1
8124,al,1,1
8125,science,1,1
8126,http,1,1
8127,the,1,1
8128,team,1,1
8129,identified,1,1
8130,similar,1,1
8131,sequences,1,1
8132,coronaviruses,1,1
8133,showed,1,1
8134,sequences,1,1
8135,could,1,1
8136,activate,1,1
8137,t,1,1
8138,cells,1,1
8139,also,1,1
8140,respond,1,1
8141,the,1,1
8142,findings,1,1
8143,add,1,1
8144,weight,1,1
8145,hypothesis,1,1
8146,existing,1,1
8147,immunity,1,1
8148,cold,1,1
8149,coronaviruses,1,1
8150,could,1,1
8151,contribute,1,1
8152,differences,1,1
8153,severity,1,1
8154,studies,1,1
8155,required,1,1
8156,support,1,1
8157,conclusion,1,1
8158,august,1,1
8159,antibody,1,1
8160,blend,1,1
8161,protects,1,1
8162,monkeys,1,1
8163,hamsters,1,1
8164,viral,1,1
8165,symptoms,1,1
8166,a,1,1
8167,mixture,1,1
8168,two,1,1
8169,human,1,1
8170,antibodies,1,1
8171,new,1,1
8172,coronavirus,1,1
8173,shows,1,1
8174,promise,1,1
8175,animal,1,1
8176,tests,1,1
8177,preventing,1,1
8178,treating,1,1
8179,neutralizing,1,1
8180,antibodies,1,1
8181,immune,1,1
8182,molecules,1,1
8183,attach,1,1
8184,viruses,1,1
8185,disable,1,1
8186,christos,1,1
8187,kyratsous,1,1
8188,regeneron,1,1
8189,pharmaceuticals,1,1
8190,tarrytown,1,1
8191,new,1,1
8192,york,1,1
8193,colleagues,1,1
8194,made,1,1
8195,cocktail,1,1
8196,two,1,1
8197,neutralizing,1,1
8198,antibodies,1,1
8199,bind,1,1
8200,they,1,1
8201,gave,1,1
8202,cocktail,1,1
8203,rhesus,1,1
8204,macaques,1,1
8205,macaca,1,1
8206,mulatta,1,1
8207,become,1,1
8208,mildly,1,1
8209,ill,1,1
8210,infected,1,1
8211,the,1,1
8212,researchers,1,1
8213,found,1,1
8214,compared,1,1
8215,animals,1,1
8216,took,1,1
8217,placebo,1,1
8218,monkeys,1,1
8219,received,1,1
8220,antibody,1,1
8221,combination,1,1
8222,less,1,1
8223,likely,1,1
8224,develop,1,1
8225,pneumonia,1,1
8226,less,1,1
8227,lung,1,1
8228,damage,1,1
8229,this,1,1
8230,true,1,1
8231,monkeys,1,1
8232,took,1,1
8233,antibodies,1,1
8234,either,1,1
8235,receiving,1,1
8236,dose,1,1
8237,virus,1,1
8238,baum,1,1
8239,et,1,1
8240,al,1,1
8241,preprint,1,1
8242,biorxiv,1,1
8243,http,1,1
8244,unlike,1,1
8245,macaques,1,1
8246,syrian,1,1
8247,golden,1,1
8248,hamsters,1,1
8249,mesocricetus,1,1
8250,auratus,1,1
8251,infected,1,1
8252,become,1,1
8253,acutely,1,1
8254,ill,1,1
8255,but,1,1
8256,hamsters,1,1
8257,dosed,1,1
8258,virus,1,1
8259,lost,1,1
8260,less,1,1
8261,weight,1,1
8262,even,1,1
8263,gained,1,1
8264,weight,1,1
8265,compared,1,1
8266,control,1,1
8267,rodents,1,1
8268,given,1,1
8269,antibody,1,1
8270,cocktail,1,1
8271,receiving,1,1
8272,dose,1,1
8273,virus,1,1
8274,the,1,1
8275,findings,1,1
8276,yet,1,1
8277,peer,1,1
8278,reviewed,1,1
8279,august,1,1
8280,outbreak,1,1
8281,infects,1,1
8282,children,1,1
8283,despite,1,1
8284,measures,1,1
8285,prevent,1,1
8286,spread,1,1
8287,new,1,1
8288,coronavirus,1,1
8289,least,1,1
8290,campers,1,1
8291,staff,1,1
8292,members,1,1
8293,tested,1,1
8294,positive,1,1
8295,attending,1,1
8296,overnight,1,1
8297,camp,1,1
8298,us,1,1
8299,state,1,1
8300,georgia,1,1
8301,christine,1,1
8302,szablewski,1,1
8303,georgia,1,1
8304,department,1,1
8305,public,1,1
8306,health,1,1
8307,atlanta,1,1
8308,colleagues,1,1
8309,investigated,1,1
8310,outbreak,1,1
8311,began,1,1
8312,two,1,1
8313,days,1,1
8314,first,1,1
8315,campers,1,1
8316,arrival,1,1
8317,june,1,1
8318,szablewski,1,1
8319,et,1,1
8320,al,1,1
8321,morb,1,1
8322,mortal,1,1
8323,wkly,1,1
8324,http,1,1
8325,all,1,1
8326,campers,1,1
8327,staff,1,1
8328,required,1,1
8329,test,1,1
8330,negative,1,1
8331,virus,1,1
8332,fewer,1,1
8333,days,1,1
8334,arrival,1,1
8335,campers,1,1
8336,mix,1,1
8337,sleeping,1,1
8338,cabins,1,1
8339,campers,1,1
8340,required,1,1
8341,wear,1,1
8342,masks,1,1
8343,the,1,1
8344,researchers,1,1
8345,found,1,1
8346,nearly,1,1
8347,staff,1,1
8348,members,1,1
8349,many,1,1
8350,teenagers,1,1
8351,tested,1,1
8352,positive,1,1
8353,two,1,1
8354,weeks,1,1
8355,leaving,1,1
8356,camp,1,1
8357,so,1,1
8358,campers,1,1
8359,including,1,1
8360,half,1,1
8361,aged,1,1
8362,factors,1,1
8363,contributing,1,1
8364,outbreak,1,1
8365,included,1,1
8366,large,1,1
8367,number,1,1
8368,campers,1,1
8369,sleeping,1,1
8370,cabin,1,1
8371,researchers,1,1
8372,describe,1,1
8373,daily,1,1
8374,vigorous,1,1
8375,singing,1,1
8376,cheering,1,1
8377,july,1,1
8378,vaccine,1,1
8379,candidate,1,1
8380,protects,1,1
8381,monkeys,1,1
8382,infection,1,1
8383,an,1,1
8384,experimental,1,1
8385,coronavirus,1,1
8386,vaccine,1,1
8387,seems,1,1
8388,completely,1,1
8389,prevented,1,1
8390,infection,1,1
8391,monkeys,1,1
8392,received,1,1
8393,jab,1,1
8394,hanneke,1,1
8395,schuitemaker,1,1
8396,janssen,1,1
8397,vaccines,1,1
8398,prevention,1,1
8399,leiden,1,1
8400,netherlands,1,1
8401,dan,1,1
8402,barouch,1,1
8403,beth,1,1
8404,israel,1,1
8405,deaconess,1,1
8406,medical,1,1
8407,center,1,1
8408,boston,1,1
8409,massachusetts,1,1
8410,colleagues,1,1
8411,gave,1,1
8412,rhesus,1,1
8413,macaques,1,1
8414,macaca,1,1
8415,mulatta,1,1
8416,single,1,1
8417,dose,1,1
8418,one,1,1
8419,vaccines,1,1
8420,mercado,1,1
8421,et,1,1
8422,al,1,1
8423,nature,1,1
8424,http,1,1
8425,each,1,1
8426,vaccine,1,1
8427,comprised,1,1
8428,weakened,1,1
8429,respiratory,1,1
8430,virus,1,1
8431,coding,1,1
8432,one,1,1
8433,seven,1,1
8434,forms,1,1
8435,spike,1,1
8436,protein,1,1
8437,after,1,1
8438,vaccination,1,1
8439,nearly,1,1
8440,monkeys,1,1
8441,made,1,1
8442,neutralizing,1,1
8443,antibodies,1,1
8444,powerful,1,1
8445,immune,1,1
8446,molecules,1,1
8447,block,1,1
8448,infection,1,1
8449,t,1,1
8450,cells,1,1
8451,trigger,1,1
8452,immune,1,1
8453,responses,1,1
8454,when,1,1
8455,monkeys,1,1
8456,exposed,1,1
8457,potent,1,1
8458,vaccines,1,1
8459,prevented,1,1
8460,lung,1,1
8461,infection,1,1
8462,six,1,1
8463,six,1,1
8464,animals,1,1
8465,received,1,1
8466,nasal,1,1
8467,infection,1,1
8468,five,1,1
8469,six,1,1
8470,across,1,1
8471,vaccinated,1,1
8472,monkeys,1,1
8473,levels,1,1
8474,neutralizing,1,1
8475,antibodies,1,1
8476,associated,1,1
8477,protection,1,1
8478,infection,1,1
8479,levels,1,1
8480,t,1,1
8481,cells,1,1
8482,july,1,1
8483,immune,1,1
8484,cells,1,1
8485,virus,1,1
8486,found,1,1
8487,unexposed,1,1
8488,people,1,1
8489,immune,1,1
8490,cells,1,1
8491,called,1,1
8492,t,1,1
8493,cells,1,1
8494,prepared,1,1
8495,attack,1,1
8496,new,1,1
8497,coronavirus,1,1
8498,people,1,1
8499,also,1,1
8500,exposed,1,1
8501,virus,1,1
8502,at,1,1
8503,first,1,1
8504,researchers,1,1
8505,studying,1,1
8506,immune,1,1
8507,response,1,1
8508,focused,1,1
8509,mostly,1,1
8510,immune,1,1
8511,molecules,1,1
8512,called,1,1
8513,antibodies,1,1
8514,t,1,1
8515,cells,1,1
8516,offer,1,1
8517,another,1,1
8518,possible,1,1
8519,route,1,1
8520,immunity,1,1
8521,andreas,1,1
8522,thiel,1,1
8523,charité,1,1
8524,university,1,1
8525,hospital,1,1
8526,berlin,1,1
8527,colleagues,1,1
8528,surveyed,1,1
8529,blood,1,1
8530,samples,1,1
8531,t,1,1
8532,cells,1,1
8533,react,1,1
8534,spike,1,1
8535,protein,1,1
8536,braun,1,1
8537,et,1,1
8538,al,1,1
8539,nature,1,1
8540,http,1,1
8541,the,1,1
8542,team,1,1
8543,found,1,1
8544,cells,1,1
8545,study,1,1
8546,participants,1,1
8547,well,1,1
8548,healthy,1,1
8549,blood,1,1
8550,donors,1,1
8551,exposed,1,1
8552,the,1,1
8553,authors,1,1
8554,speculate,1,1
8555,reactive,1,1
8556,t,1,1
8557,cells,1,1
8558,might,1,1
8559,generated,1,1
8560,healthy,1,1
8561,donors,1,1
8562,past,1,1
8563,infections,1,1
8564,related,1,1
8565,coronaviruses,1,1
8566,remains,1,1
8567,unclear,1,1
8568,whether,1,1
8569,cells,1,1
8570,offer,1,1
8571,protection,1,1
8572,july,1,1
8573,mutations,1,1
8574,allow,1,1
8575,virus,1,1
8576,elude,1,1
8577,antibodies,1,1
8578,mutations,1,1
8579,might,1,1
8580,help,1,1
8581,virus,1,1
8582,thwart,1,1
8583,potent,1,1
8584,immune,1,1
8585,molecules,1,1
8586,the,1,1
8587,blood,1,1
8588,many,1,1
8589,people,1,1
8590,recover,1,1
8591,contains,1,1
8592,molecules,1,1
8593,called,1,1
8594,neutralizing,1,1
8595,antibodies,1,1
8596,disable,1,1
8597,particles,1,1
8598,new,1,1
8599,coronavirus,1,1
8600,most,1,1
8601,antibodies,1,1
8602,recognize,1,1
8603,new,1,1
8604,coronavirus,1,1
8605,spike,1,1
8606,protein,1,1
8607,virus,1,1
8608,uses,1,1
8609,infect,1,1
8610,cells,1,1
8611,researchers,1,1
8612,hope,1,1
8613,molecules,1,1
8614,used,1,1
8615,therapies,1,1
8616,elicited,1,1
8617,vaccines,1,1
8618,theodora,1,1
8619,hatziioannou,1,1
8620,paul,1,1
8621,bieniasz,1,1
8622,rockefeller,1,1
8623,university,1,1
8624,new,1,1
8625,york,1,1
8626,city,1,1
8627,colleagues,1,1
8628,engineered,1,1
8629,version,1,1
8630,vesicular,1,1
8631,stomatitis,1,1
8632,virus,1,1
8633,infects,1,1
8634,livestock,1,1
8635,make,1,1
8636,spike,1,1
8637,protein,1,1
8638,they,1,1
8639,grew,1,1
8640,virus,1,1
8641,presence,1,1
8642,neutralizing,1,1
8643,antibodies,1,1
8644,weisblum,1,1
8645,et,1,1
8646,al,1,1
8647,preprint,1,1
8648,biorxiv,1,1
8649,http,1,1
8650,the,1,1
8651,spike,1,1
8652,protein,1,1
8653,engineered,1,1
8654,viruses,1,1
8655,acquired,1,1
8656,mutations,1,1
8657,allowed,1,1
8658,viruses,1,1
8659,escape,1,1
8660,recognition,1,1
8661,range,1,1
8662,neutralizing,1,1
8663,antibodies,1,1
8664,the,1,1
8665,team,1,1
8666,also,1,1
8667,found,1,1
8668,mutations,1,1
8669,samples,1,1
8670,infected,1,1
8671,people,1,1
8672,around,1,1
8673,world,1,1
8674,although,1,1
8675,low,1,1
8676,frequencies,1,1
8677,treatment,1,1
8678,cocktails,1,1
8679,multiple,1,1
8680,neutralizing,1,1
8681,antibodies,1,1
8682,recognizing,1,1
8683,different,1,1
8684,part,1,1
8685,spike,1,1
8686,protein,1,1
8687,could,1,1
8688,stop,1,1
8689,virus,1,1
8690,evolving,1,1
8691,resistance,1,1
8692,molecules,1,1
8693,authors,1,1
8694,suggest,1,1
8695,the,1,1
8696,findings,1,1
8697,yet,1,1
8698,peer,1,1
8699,reviewed,1,1
8700,july,1,1
8701,the,1,1
8702,power,1,1
8703,china,1,1
8704,campaign,1,1
8705,seen,1,1
8706,pattern,1,1
8707,symptoms,1,1
8708,in,1,1
8709,china,1,1
8710,key,1,1
8711,metric,1,1
8712,epidemics,1,1
8713,called,1,1
8714,serial,1,1
8715,interval,1,1
8716,shrank,1,1
8717,drastically,1,1
8718,soon,1,1
8719,new,1,1
8720,coronavirus,1,1
8721,arrival,1,1
8722,finding,1,1
8723,underscores,1,1
8724,success,1,1
8725,china,1,1
8726,testing,1,1
8727,isolation,1,1
8728,efforts,1,1
8729,the,1,1
8730,serial,1,1
8731,interval,1,1
8732,average,1,1
8733,time,1,1
8734,onset,1,1
8735,symptoms,1,1
8736,chain,1,1
8737,people,1,1
8738,infected,1,1
8739,pathogen,1,1
8740,benjamin,1,1
8741,cowling,1,1
8742,university,1,1
8743,hong,1,1
8744,kong,1,1
8745,colleagues,1,1
8746,modelled,1,1
8747,spread,1,1
8748,china,1,1
8749,found,1,1
8750,serial,1,1
8751,interval,1,1
8752,plummeted,1,1
8753,days,1,1
8754,days,1,1
8755,period,1,1
8756,starting,1,1
8757,january,1,1
8758,ali,1,1
8759,et,1,1
8760,al,1,1
8761,science,1,1
8762,http,1,1
8763,the,1,1
8764,researchers,1,1
8765,say,1,1
8766,early,1,1
8767,isolation,1,1
8768,cases,1,1
8769,prevented,1,1
8770,transmission,1,1
8771,would,1,1
8772,otherwise,1,1
8773,occurred,1,1
8774,later,1,1
8775,infectious,1,1
8776,period,1,1
8777,leading,1,1
8778,fewer,1,1
8779,cases,1,1
8780,slowing,1,1
8781,spread,1,1
8782,virus,1,1
8783,as,1,1
8784,result,1,1
8785,remaining,1,1
8786,transmissions,1,1
8787,occurred,1,1
8788,either,1,1
8789,infected,1,1
8790,people,1,1
8791,showed,1,1
8792,symptoms,1,1
8793,early,1,1
8794,symptomatic,1,1
8795,phase,1,1
8796,serial,1,1
8797,interval,1,1
8798,shrank,1,1
8799,the,1,1
8800,authors,1,1
8801,suggest,1,1
8802,serial,1,1
8803,interval,1,1
8804,distribution,1,1
8805,used,1,1
8806,real,1,1
8807,time,1,1
8808,track,1,1
8809,changing,1,1
8810,transmissibility,1,1
8811,virus,1,1
8812,july,1,1
8813,dogs,1,1
8814,cats,1,1
8815,infection,1,1
8816,rates,1,1
8817,mirror,1,1
8818,people,1,1
8819,cats,1,1
8820,dogs,1,1
8821,likely,1,1
8822,infected,1,1
8823,people,1,1
8824,according,1,1
8825,survey,1,1
8826,northern,1,1
8827,italy,1,1
8828,largest,1,1
8829,study,1,1
8830,pets,1,1
8831,far,1,1
8832,nicola,1,1
8833,decaro,1,1
8834,university,1,1
8835,bari,1,1
8836,colleagues,1,1
8837,took,1,1
8838,nose,1,1
8839,throat,1,1
8840,rectal,1,1
8841,swabs,1,1
8842,dogs,1,1
8843,cats,1,1
8844,northern,1,1
8845,italy,1,1
8846,march,1,1
8847,may,1,1
8848,patterson,1,1
8849,et,1,1
8850,al,1,1
8851,preprint,1,1
8852,biorxiv,1,1
8853,http,1,1
8854,the,1,1
8855,animals,1,1
8856,lived,1,1
8857,homes,1,1
8858,infected,1,1
8859,people,1,1
8860,regions,1,1
8861,severely,1,1
8862,affected,1,1
8863,none,1,1
8864,pets,1,1
8865,tested,1,1
8866,positive,1,1
8867,viral,1,1
8868,rna,1,1
8869,tests,1,1
8870,antibodies,1,1
8871,virus,1,1
8872,circulating,1,1
8873,blood,1,1
8874,animals,1,1
8875,researchers,1,1
8876,found,1,1
8877,around,1,1
8878,dogs,1,1
8879,cats,1,1
8880,showed,1,1
8881,evidence,1,1
8882,previous,1,1
8883,infection,1,1
8884,infection,1,1
8885,rates,1,1
8886,among,1,1
8887,cats,1,1
8888,dogs,1,1
8889,comparable,1,1
8890,among,1,1
8891,people,1,1
8892,europe,1,1
8893,time,1,1
8894,testing,1,1
8895,suggesting,1,1
8896,unusual,1,1
8897,pets,1,1
8898,infected,1,1
8899,the,1,1
8900,findings,1,1
8901,yet,1,1
8902,peer,1,1
8903,reviewed,1,1
8904,july,1,1
8905,virus,1,1
8906,rips,1,1
8907,israeli,1,1
8908,school,1,1
8909,masking,1,1
8910,suspended,1,1
8911,more,1,1
8912,students,1,1
8913,israeli,1,1
8914,secondary,1,1
8915,school,1,1
8916,infected,1,1
8917,new,1,1
8918,coronavirus,1,1
8919,students,1,1
8920,allowed,1,1
8921,remove,1,1
8922,masks,1,1
8923,roughly,1,1
8924,days,1,1
8925,israeli,1,1
8926,schools,1,1
8927,fully,1,1
8928,reopened,1,1
8929,may,1,1
8930,two,1,1
8931,students,1,1
8932,secondary,1,1
8933,school,1,1
8934,jerusalem,1,1
8935,diagnosed,1,1
8936,chen,1,1
8937,ministry,1,1
8938,health,1,1
8939,jerusalem,1,1
8940,colleagues,1,1
8941,investigated,1,1
8942,resulting,1,1
8943,outbreak,1,1
8944,found,1,1
8945,students,1,1
8946,members,1,1
8947,staff,1,1
8948,become,1,1
8949,infected,1,1
8950,et,1,1
8951,al,1,1
8952,euro,1,1
8953,surveill,1,1
8954,http,1,1
8955,by,1,1
8956,cases,1,1
8957,occurred,1,1
8958,among,1,1
8959,close,1,1
8960,contacts,1,1
8961,people,1,1
8962,infected,1,1
8963,school,1,1
8964,outbreak,1,1
8965,the,1,1
8966,virus,1,1
8967,spread,1,1
8968,probably,1,1
8969,aided,1,1
8970,occurred,1,1
8971,may,1,1
8972,prompting,1,1
8973,heavy,1,1
8974,use,1,1
8975,suspension,1,1
8976,requirement,1,1
8977,students,1,1
8978,wear,1,1
8979,face,1,1
8980,masks,1,1
8981,crowding,1,1
8982,might,1,1
8983,also,1,1
8984,contributed,1,1
8985,school,1,1
8986,classrooms,1,1
8987,held,1,1
8988,students,1,1
8989,resulting,1,1
8990,space,1,1
8991,allotments,1,1
8992,square,1,1
8993,metres,1,1
8994,per,1,1
8995,student,1,1
8996,july,1,1
8997,severely,1,1
8998,ill,1,1
8999,people,1,1
9000,yield,1,1
9001,diverse,1,1
9002,trove,1,1
9003,powerful,1,1
9004,antibodies,1,1
9005,scientists,1,1
9006,identified,1,1
9007,diverse,1,1
9008,group,1,1
9009,antibodies,1,1
9010,block,1,1
9011,new,1,1
9012,coronavirus,1,1
9013,ability,1,1
9014,infect,1,1
9015,cells,1,1
9016,even,1,1
9017,applied,1,1
9018,low,1,1
9019,doses,1,1
9020,the,1,1
9021,proteins,1,1
9022,called,1,1
9023,neutralizing,1,1
9024,antibodies,1,1
9025,interfere,1,1
9026,hostile,1,1
9027,microbes,1,1
9028,trying,1,1
9029,enter,1,1
9030,target,1,1
9031,cells,1,1
9032,david,1,1
9033,ho,1,1
9034,columbia,1,1
9035,university,1,1
9036,vagelos,1,1
9037,college,1,1
9038,physicians,1,1
9039,surgeons,1,1
9040,new,1,1
9041,york,1,1
9042,city,1,1
9043,colleagues,1,1
9044,studied,1,1
9045,neutralizing,1,1
9046,antibodies,1,1
9047,plasma,1,1
9048,five,1,1
9049,people,1,1
9050,severe,1,1
9051,cases,1,1
9052,liu,1,1
9053,et,1,1
9054,al,1,1
9055,nature,1,1
9056,http,1,1
9057,nineteen,1,1
9058,antibodies,1,1
9059,proved,1,1
9060,highly,1,1
9061,effective,1,1
9062,preventing,1,1
9063,infection,1,1
9064,cell,1,1
9065,samples,1,1
9066,a,1,1
9067,small,1,1
9068,dose,1,1
9069,one,1,1
9070,antibodies,1,1
9071,protected,1,1
9072,golden,1,1
9073,syrian,1,1
9074,hamsters,1,1
9075,mesocricetus,1,1
9076,auratus,1,1
9077,infection,1,1
9078,the,1,1
9079,antibodies,1,1
9080,attach,1,1
9081,variety,1,1
9082,locations,1,1
9083,coronavirus,1,1
9084,spike,1,1
9085,protein,1,1
9086,a,1,1
9087,therapy,1,1
9088,made,1,1
9089,antibodies,1,1
